Product ID;Active (0/1);Name;Categories (x,y,z...);Price tax excluded;Tax rules ID;Wholesale price;On sale (0/1);Discount amount;Discount percent;Discount from (yyyy-mm-dd);Discount to (yyyy-mm-dd);Reference #;Supplier reference #;Supplier;Manufacturer;EAN13;UPC;Ecotax;Width;Height;Depth;Weight;Quantity;Minimal quantity;Visibility;Additional shipping cost;Unit for the unit price;Unit price;Short description;Description;Tags (x,y,z...);Meta title;Meta keywords;Meta description;URL rewritten;Text when in stock;Text when backorder allowed;Available for order (0 = No, 1 = Yes);Product available date;Product creation date;Show price (0 = No, 1 = Yes);Image URLs (x,y,z...);Delete existing images (0 = No, 1 = Yes);Feature (Name:Value:Position:Customized);Available online only (0 = No, 1 = Yes);Condition;Customizable (0 = No, 1 = Yes);Uploadable files (0 = No, 1 = Yes);Text fields (0 = No, 1 = Yes);Action when out of stock;ID / Name of shop;Advanced Stock Management;Depends on stock;Warehouse
2142;1;TSHIRT;HOMME,OUTLET,OUTLET,OUTLET HOMME,T-shirts;90;;0.000000;;;;;;HGLPO6HM513G-BLEU;;;HELMUT LANG;;;0.000000;0.000000;0.000000;0.000000;0.000000;1;1;both;0.00;;;;;;Tshirt Bleu - HELMUT LANG;;;tshirt;;;1;0000-00-00;2015-10-08;1;http://www.le66.fr/10199/tshirt.jpg,http://www.le66.fr/10201/tshirt.jpg,http://www.le66.fr/10203/tshirt.jpg;0;Couleur:BLEU:1:1,Collection:H15:2:1,Genre:Homme:3:1;;new;;;;2;1;;;
2242;1;COQUE IPHONE METALLIQUE;Accueil,FEMME,HOMME,Goodies,Goodies,MYECASE;20.83;;0.000000;;;;;;MECDVCQALURF-ARGE;;;MYECASE;;;0.000000;0.000000;0.000000;0.000000;0.000000;10;1;both;0.00;;;;;;Coque iphone metallique Argente - MYECASE;;;coque-iphone-metallique;;;1;0000-00-00;2015-10-08;1;http://www.le66.fr/21976/coque-iphone-metallique.jpg;0;Couleur:ARGENTE:1:1,Collection:H15:2:1,Genre:Femme:3:1;;new;;;;2;1;;;
2245;1;COQUE IPHONE METALLIQUE;Accueil,FEMME,HOMME,Goodies,Goodies,MYECASE,Saint-Valentin Cadeaux pour lui;20.83;;0.000000;;;;;;MECDVCQALURF-NOIR;;;MYECASE;;;0.000000;0.000000;0.000000;0.000000;0.000000;9;1;both;0.00;;;;;;Coque iphone metallique Noir - DIVERS - MYECASE;;;coque-iphone-metallique;;;1;0000-00-00;2015-10-08;1;http://www.le66.fr/16379/coque-iphone-metallique.jpg;0;Couleur:NOIR:1:1,Collection:H15:2:1,Genre:Femme:3:1;;new;;;;2;1;;;
2325;1;SNEAKERS SUEDE CLASSIC+;HOMME,Sneakers,Tennis,PUMA;58.33;;0.000000;;;;;;PMACS568B51G-INDI;;;PUMA;;;0.000000;0.000000;0.000000;0.000000;0.000000;3;1;both;0.00;;;;;;Sneakers suede classic+ Violet - PUMA;;;sneakers-suede-classic;;;1;0000-00-00;2015-10-08;1;http://www.le66.fr/17410/sneakers-suede-classic.jpg,http://www.le66.fr/17411/sneakers-suede-classic.jpg,http://www.le66.fr/17408/sneakers-suede-classic.jpg,http://www.le66.fr/17409/sneakers-suede-classic.jpg,http://www.le66.fr/17407/sneakers-suede-classic.jpg,http://www.le66.fr/17412/sneakers-suede-classic.jpg;0;Couleur:VIOLET:1:1,Collection:E16:2:1,Genre:Homme:3:1;;new;;;;2;1;;;
2326;1;SNEAKERS SUEDE CLASSIC+;HOMME,Sneakers,Tennis,PUMA;58.33;;0.000000;;;;;;PMACS634B03G-NOIR;;;PUMA;;;0.000000;0.000000;0.000000;0.000000;0.000000;5;1;both;0.00;;;;;;Sneakers suede classic+ Noir - PUMA;;;sneakers-suede-classic;;;1;0000-00-00;2015-10-08;1;http://www.le66.fr/17416/sneakers-suede-classic.jpg,http://www.le66.fr/17417/sneakers-suede-classic.jpg,http://www.le66.fr/17414/sneakers-suede-classic.jpg,http://www.le66.fr/17415/sneakers-suede-classic.jpg,http://www.le66.fr/17413/sneakers-suede-classic.jpg,http://www.le66.fr/17418/sneakers-suede-classic.jpg;0;Couleur:NOIR:1:1,Collection:E16:2:1,Genre:Homme:3:1;;new;;;;2;1;;;
2327;1;SNEAKERS SUEDE CLASSIC+;FEMME,HOMME,Sneakers,Sneakers,Tennis,Tennis,PUMA;58.33;;0.000000;;;;;;PMACS634B75G-BORD;;;PUMA;;;0.000000;0.000000;0.000000;0.000000;0.000000;6;1;both;0.00;;;;;;Sneakers suede classic+ Bordeaux - PUMA;;;sneakers-suede-classic;;;1;0000-00-00;2015-10-08;1;http://www.le66.fr/17428/sneakers-suede-classic.jpg,http://www.le66.fr/17429/sneakers-suede-classic.jpg,http://www.le66.fr/17426/sneakers-suede-classic.jpg,http://www.le66.fr/17427/sneakers-suede-classic.jpg,http://www.le66.fr/17425/sneakers-suede-classic.jpg,http://www.le66.fr/17430/sneakers-suede-classic.jpg;0;Couleur:BORDEAUX:1:1,Collection:E16:2:1,Genre:Homme:3:1;;new;;;;2;1;;;
2348;1;TSHIRT LONG;HOMME,OUTLET,OUTLET,OUTLET HOMME,T-shirts;191.67;;0.000000;;;;;;RICPODU15F5F-BLAN;;;DRKSHDW RICK OWENS;;;0.000000;0.000000;0.000000;0.000000;0.000000;2;1;both;0.00;;;;;;Tshirt long Blanc - RICK OWENS;;;tshirt-long;;;1;0000-00-00;2015-10-08;1;http://www.le66.fr/10293/tshirt-long.jpg,http://www.le66.fr/10295/tshirt-long.jpg,http://www.le66.fr/10297/tshirt-long.jpg;0;Couleur:BLANC:1:1,Collection:H15:2:1,Genre:Homme:3:1;;new;;;;2;1;;;
2349;1;TSHIRT LONG;HOMME,OUTLET,OUTLET,OUTLET HOMME,T-shirts;191.67;;0.000000;;;;;;RICPODU15F5F-NOIR;;;DRKSHDW RICK OWENS;;;0.000000;0.000000;0.000000;0.000000;0.000000;2;1;both;0.00;;;;;;Tshirt long Noir - RICK OWENS;;;tshirt-long;;;1;0000-00-00;2015-10-08;1;http://www.le66.fr/10299/tshirt-long.jpg,http://www.le66.fr/10301/tshirt-long.jpg,http://www.le66.fr/10303/tshirt-long.jpg,http://www.le66.fr/10305/tshirt-long.jpg,http://www.le66.fr/10310/tshirt-long.jpg;0;Couleur:NOIR:1:1,Collection:H15:2:1,Genre:Homme:3:1;;new;;;;2;1;;;
2420;1;TSHIRT;HOMME,OUTLET,OUTLET,OUTLET HOMME,T-shirts;88.33;;0.000000;;;;;;TBAPO500207G-GRIS;;;T BY ALEXANDER WANG;;;0.000000;0.000000;0.000000;0.000000;0.000000;1;1;both;0.00;;;;;;Tshirt Gris - T BY A.WANG;;;tshirt;;;1;0000-00-00;2015-10-08;1;http://www.le66.fr/10321/tshirt.jpg,http://www.le66.fr/10324/tshirt.jpg,http://www.le66.fr/10326/tshirt.jpg;0;Couleur:GRIS:1:1,Collection:H15:2:1,Genre:Homme:3:1;;new;;;;2;1;;;
2422;1;TSHIRT;HOMME,OUTLET,OUTLET,OUTLET HOMME,T-shirts;80;;0.000000;;;;;;TBAPO500300G-BLAN;;;T BY ALEXANDER WANG;;;0.000000;0.000000;0.000000;0.000000;0.000000;1;1;both;0.00;;;;;;Tshirt Blanc - T BY A.WANG;;;tshirt;;;1;0000-00-00;2015-10-08;1;http://www.le66.fr/10327/tshirt.jpg,http://www.le66.fr/10330/tshirt.jpg,http://www.le66.fr/10332/tshirt.jpg,http://www.le66.fr/10334/tshirt.jpg;0;Couleur:BLANC:1:1,Collection:H15:2:1,Genre:Homme:3:1;;new;;;;2;1;;;
2476;1;M OLD SKOOL LITE;HOMME,OUTLET,OUTLET,OUTLET HOMME,Chaussures & Sneakers;66.67;;0.000000;;;;;;VANCSVXERGNG-TAUP;;;VANS;;;0.000000;0.000000;0.000000;0.000000;0.000000;2;1;both;0.00;;;;;;M old skool lite Marron - VANS;;;m-old-skool-lite;;;1;0000-00-00;2015-10-08;1;http://www.le66.fr/17154/m-old-skool-lite.jpg,http://www.le66.fr/17151/m-old-skool-lite.jpg,http://www.le66.fr/17152/m-old-skool-lite.jpg,http://www.le66.fr/17153/m-old-skool-lite.jpg,http://www.le66.fr/17155/m-old-skool-lite.jpg;0;Couleur:MARRON:1:1,Collection:H15:2:1,Genre:Homme:3:1;;new;;;;2;1;;;
2479;1;U OLD SKOOL MTE;HOMME,OUTLET,OUTLET,OUTLET HOMME,Chaussures & Sneakers;79.17;;0.000000;;;;;;VANCSVZDKGZG-NOIR;;;VANS;;;0.000000;0.000000;0.000000;0.000000;0.000000;2;1;both;0.00;;;;;;U old skool mte Noir - VANS;;;u-old-skool-mte;;;1;0000-00-00;2015-10-08;1;http://www.le66.fr/17178/u-old-skool-mte.jpg,http://www.le66.fr/17175/u-old-skool-mte.jpg,http://www.le66.fr/17176/u-old-skool-mte.jpg,http://www.le66.fr/17177/u-old-skool-mte.jpg,http://www.le66.fr/17179/u-old-skool-mte.jpg;0;Couleur:NOIR:1:1,Collection:H15:2:1,Genre:Homme:3:1;;new;;;;2;1;;;
2702;1;BASKET M998;HOMME,Sneakers,NEW BALANCE;195.83;;0.000000;;;;;;NWBCS417201G-NOIR;;;NEW BALANCE;;;0.000000;0.000000;0.000000;0.000000;0.000000;3;1;both;0.00;;;;;;Basket m998 Noir - NEW BALANCE;;;basket-m998;;;1;0000-00-00;2015-11-04;1;http://www.le66.fr/15429/basket-m998.jpg,http://www.le66.fr/15428/basket-m998.jpg,http://www.le66.fr/15424/basket-m998.jpg,http://www.le66.fr/15425/basket-m998.jpg,http://www.le66.fr/15426/basket-m998.jpg,http://www.le66.fr/15423/basket-m998.jpg,http://www.le66.fr/15427/basket-m998.jpg,http://www.le66.fr/15430/basket-m998.jpg;0;Couleur:NOIR:1:1,Collection:E16:2:1,Genre:Homme:3:1;;new;;;;2;1;;;
2767;1;COQUE AMOVIBLE;FEMME,HOMME,Goodies,Goodies,FRENDS;40.83;;0.000000;;;;;;FRDDVCAPSG-GOLD;;;FRENDS;;;0.000000;0.000000;0.000000;0.000000;0.000000;1;1;both;0.00;;;;;;Capsule frends with benefit Dore - HOMME - FRENDS;;;coque-amovible;;;1;0000-00-00;2015-11-11;1;http://www.le66.fr/21972/coque-amovible.jpg;0;Couleur:DORE:1:1,Collection:E16:2:1,Genre:Homme:3:1;;new;;;;2;1;;;
2768;1;COQUE AMOVIBLE;FEMME,HOMME,Goodies,Goodies,FRENDS;40.83;;0.000000;;;;;;FRDDVCAPSG-NOIR;;;FRENDS;;;0.000000;0.000000;0.000000;0.000000;0.000000;2;1;both;0.00;;;;;;Capsule frends with benefit Noir - HOMME - FRENDS;;;coque-amovible;;;1;0000-00-00;2015-11-11;1;http://www.le66.fr/21955/coque-amovible.jpg,http://www.le66.fr/16551/coque-amovible.jpg;0;Couleur:NOIR:1:1,Collection:E16:2:1,Genre:Homme:3:1;;new;;;;2;1;;;
2784;1;COQUE IPHONE BUMPER + TPU;Accueil,FEMME,HOMME,Goodies,Goodies,MYECASE;20.83;;0.000000;;;;;;MECDVCQBUMPF-BLAN;;;MYECASE;;;0.000000;0.000000;0.000000;0.000000;0.000000;11;1;both;0.00;;;;;;Coque iphone bumper + tpu Blanc - DIVERS - MYECASE;;;coque-iphone-bumper-tpu;;;1;0000-00-00;2015-11-11;1;http://www.le66.fr/21993/coque-iphone-bumper-tpu.jpg;0;Couleur:BLANC:1:1,Collection:H15:2:1,Genre:Femme:3:1;;new;;;;2;1;;;
2787;1;COQUE IPHONE BUMPER + TPU;FEMME,HOMME,Goodies,Goodies,MYECASE;20.83;;0.000000;;;;;;MECDVCQBUMPF-NOIR;;;MYECASE;;;0.000000;0.000000;0.000000;0.000000;0.000000;16;1;both;0.00;;;;;;Coque iphone bumper + tpu Noir - MYECASE - MYECASE;;;coque-iphone-bumper-tpu;;;1;0000-00-00;2015-11-11;1;http://www.le66.fr/16383/coque-iphone-bumper-tpu.jpg;0;Couleur:NOIR:1:1,Collection:H15:2:1,Genre:Femme:3:1;;new;;;;2;1;;;
2790;1;SWEATSHIRT COL ROND;HOMME,ABRAHAM WILL STANDARD,OUTLET,OUTLET,OUTLET HOMME,Pulls & Vestes;65.83;;0.000000;;;;;;STDSWTIMG-GRIS;;;ABRAHAM WILL STANDARD;;;0.000000;0.000000;0.000000;0.000000;0.000000;58;1;both;0.00;;;;;;Long sleeves sweatshirt round necklace Gris - STANDARD - STANDARD;;;sweatshirt-col-rond;;;1;0000-00-00;2015-11-11;1;http://www.le66.fr/16693/sweatshirt-col-rond.jpg,http://www.le66.fr/16694/sweatshirt-col-rond.jpg,http://www.le66.fr/16695/sweatshirt-col-rond.jpg,http://www.le66.fr/16696/sweatshirt-col-rond.jpg;0;Couleur:GRIS:1:1,Collection:H15:2:1,Genre:Homme:3:1;;new;;;;2;1;;;
2796;1;VESTE DESTRUCTUREE;HOMME,ABRAHAM WILL STANDARD,OUTLET,OUTLET,OUTLET HOMME,Pulls & Vestes;132.5;;0.000000;;;;;;STDPMBENG-GRIS;;;ABRAHAM WILL STANDARD;;;0.000000;0.000000;0.000000;0.000000;0.000000;78;1;both;0.00;;;;;;Veste destructuree Gris - STANDARD;;;veste-destructuree;;;1;0000-00-00;2015-11-13;1;http://www.le66.fr/16648/veste-destructuree.jpg,http://www.le66.fr/16649/veste-destructuree.jpg,http://www.le66.fr/16650/veste-destructuree.jpg,http://www.le66.fr/16652/veste-destructuree.jpg,http://www.le66.fr/16651/veste-destructuree.jpg;0;Couleur:GRIS:1:1,Collection:H15:2:1,Genre:Homme:3:1;;new;;;;2;1;;;
2797;1;T SHIRT MANCHES COURTES;HOMME,OUTLET,OUTLET,OUTLET HOMME,T-shirts;57.5;;0.000000;;;;;;STDPOAARONG-GRIS;;;ABRAHAM WILL STANDARD;;;0.000000;0.000000;0.000000;0.000000;0.000000;44;1;both;0.00;;;;;;Short sleeves t shirt round neckline Gris - STANDARD - STANDARD;;;t-shirt-manches-courtes;;;1;0000-00-00;2015-11-13;1;http://www.le66.fr/16653/t-shirt-manches-courtes.jpg,http://www.le66.fr/16654/t-shirt-manches-courtes.jpg,http://www.le66.fr/16655/t-shirt-manches-courtes.jpg,http://www.le66.fr/16656/t-shirt-manches-courtes.jpg;0;Couleur:GRIS:1:1,Collection:H15:2:1,Genre:Homme:3:1;;new;;;;2;1;;;
2798;1;T SHIRT COL ROND;HOMME,OUTLET,OUTLET,OUTLET HOMME,T-shirts;57.5;;0.000000;;;;;;STDPOAXELG-GRIS;;;ABRAHAM WILL STANDARD;;;0.000000;0.000000;0.000000;0.000000;0.000000;64;1;both;0.00;;;;;;Raglan short sleeves t shirt col rond Gris - STANDARD - STANDARD;;;t-shirt-col-rond;;;1;0000-00-00;2015-11-13;1;http://www.le66.fr/16657/t-shirt-col-rond.jpg,http://www.le66.fr/16658/t-shirt-col-rond.jpg,http://www.le66.fr/16659/t-shirt-col-rond.jpg,http://www.le66.fr/16660/t-shirt-col-rond.jpg;0;Couleur:GRIS:1:1,Collection:H15:2:1,Genre:Homme:3:1;;new;;;;2;1;;;
2799;1;T SHIRT COL TUNISIEN;HOMME,OUTLET,OUTLET,OUTLET HOMME,T-shirts;65.83;;0.000000;;;;;;STDPOGABRIEG-GRIS;;;ABRAHAM WILL STANDARD;;;0.000000;0.000000;0.000000;0.000000;0.000000;60;1;both;0.00;;;;;;T shirt ml col tunisien Gris - STANDARD - STANDARD;;;t-shirt-col-tunisien;;;1;0000-00-00;2015-11-13;1;http://www.le66.fr/16661/t-shirt-col-tunisien.jpg,http://www.le66.fr/16662/t-shirt-col-tunisien.jpg,http://www.le66.fr/16663/t-shirt-col-tunisien.jpg,http://www.le66.fr/16664/t-shirt-col-tunisien.jpg;0;Couleur:GRIS:1:1,Collection:H15:2:1,Genre:Homme:3:1;;new;;;;2;1;;;
2800;1;T SHIRT AVEC POCHE;HOMME,OUTLET,OUTLET,OUTLET HOMME,T-shirts;57.5;;0.000000;;;;;;STDPOLUCASG-GRIS;;;ABRAHAM WILL STANDARD;;;0.000000;0.000000;0.000000;0.000000;0.000000;45;1;both;0.00;;;;;;T shirt mc avec une poche col v Gris - STANDARD - STANDARD;;;t-shirt-avec-poche;;;1;0000-00-00;2015-11-13;1;http://www.le66.fr/16665/t-shirt-avec-poche.jpg,http://www.le66.fr/16666/t-shirt-avec-poche.jpg,http://www.le66.fr/16667/t-shirt-avec-poche.jpg,http://www.le66.fr/16668/t-shirt-avec-poche.jpg;0;Couleur:GRIS:1:1,Collection:H15:2:1,Genre:Homme:3:1;;new;;;;2;1;;;
2801;1;T SHIRT COL ROND;HOMME,OUTLET,OUTLET,OUTLET HOMME,T-shirts;45.83;;0.000000;;;;;;STDPOMAXIMEG-GRIS;;;ABRAHAM WILL STANDARD;;;0.000000;0.000000;0.000000;0.000000;0.000000;25;1;both;0.00;;;;;;T shirt mc col rond Gris - STANDARD - STANDARD;;;t-shirt-col-rond;;;1;0000-00-00;2015-11-13;1;http://www.le66.fr/16669/t-shirt-col-rond.jpg,http://www.le66.fr/17107/t-shirt-col-rond.jpg,http://www.le66.fr/16671/t-shirt-col-rond.jpg,http://www.le66.fr/16672/t-shirt-col-rond.jpg;0;Couleur:GRIS:1:1,Collection:H15:2:1,Genre:Homme:3:1;;new;;;;2;1;;;
2802;1;T SHIRT COL ROND;HOMME,OUTLET,OUTLET,OUTLET HOMME,T-shirts;62.5;;0.000000;;;;;;STDPORAPHAEG-GRIS;;;ABRAHAM WILL STANDARD;;;0.000000;0.000000;0.000000;0.000000;0.000000;62;1;both;0.00;;;;;;T shirt ml col rond Gris - STANDARD - STANDARD;;;t-shirt-col-rond;;;1;0000-00-00;2015-11-13;1;http://www.le66.fr/16673/t-shirt-col-rond.jpg,http://www.le66.fr/16674/t-shirt-col-rond.jpg,http://www.le66.fr/16675/t-shirt-col-rond.jpg,http://www.le66.fr/16676/t-shirt-col-rond.jpg;0;Couleur:GRIS:1:1,Collection:H15:2:1,Genre:Homme:3:1;;new;;;;2;1;;;
2803;1;SWEATSHIRT MANCHES RAGLAN;HOMME,OUTLET,OUTLET,OUTLET HOMME,Pulls & Vestes;65.83;;0.000000;;;;;;STDSWHARRYG-GRIS;;;ABRAHAM WILL STANDARD;;;0.000000;0.000000;0.000000;0.000000;0.000000;68;1;both;0.00;;;;;;Raglan long sleeves sweatshirt col rond Gris - STANDARD - STANDARD;;;sweatshirt-manches-raglan;;;1;0000-00-00;2015-11-13;1;http://www.le66.fr/16677/sweatshirt-manches-raglan.jpg,http://www.le66.fr/16678/sweatshirt-manches-raglan.jpg,http://www.le66.fr/16679/sweatshirt-manches-raglan.jpg,http://www.le66.fr/16680/sweatshirt-manches-raglan.jpg;0;Couleur:GRIS:1:1,Collection:H15:2:1,Genre:Homme:3:1;;new;;;;2;1;;;
2804;1;HOODIE SWEATSHIRT;HOMME,OUTLET,OUTLET,OUTLET HOMME,Pulls & Vestes;74.17;;0.000000;;;;;;STDSWNATHANG-ANTH;;;ABRAHAM WILL STANDARD;;;0.000000;0.000000;0.000000;0.000000;0.000000;60;1;both;0.00;;;;;;Hoodie sweatshirt Gris - STANDARD - STANDARD;;;hoodie-sweatshirt;;;1;0000-00-00;2015-11-13;1;http://www.le66.fr/16681/hoodie-sweatshirt.jpg,http://www.le66.fr/16682/hoodie-sweatshirt.jpg,http://www.le66.fr/16683/hoodie-sweatshirt.jpg,http://www.le66.fr/16684/hoodie-sweatshirt.jpg;0;Couleur:GRIS:1:1,Collection:H15:2:1,Genre:Homme:3:1;;new;;;;2;1;;;
2805;1;SWEATSHIRT MANCHES COURTES;HOMME,OUTLET,OUTLET,OUTLET HOMME,Pulls & Vestes;57.5;;0.000000;;;;;;STDSWPAULG-GRIS;;;ABRAHAM WILL STANDARD;;;0.000000;0.000000;0.000000;0.000000;0.000000;54;1;both;0.00;;;;;;Short sleeves sweatshirt round necklace Gris - STANDARD - STANDARD;;;sweatshirt-manches-courtes;;;1;0000-00-00;2015-11-13;1;http://www.le66.fr/16685/sweatshirt-manches-courtes.jpg,http://www.le66.fr/16686/sweatshirt-manches-courtes.jpg,http://www.le66.fr/16687/sweatshirt-manches-courtes.jpg,http://www.le66.fr/16688/sweatshirt-manches-courtes.jpg;0;Couleur:GRIS:1:1,Collection:H15:2:1,Genre:Homme:3:1;;new;;;;2;1;;;
2806;1;SWEATSHIRT AVEC COUDIERE;HOMME,ABRAHAM WILL STANDARD,OUTLET,OUTLET,OUTLET HOMME,Pulls & Vestes;90.83;;0.000000;;;;;;STDSWROMEOG-NOIR;;;ABRAHAM WILL STANDARD;;;0.000000;0.000000;0.000000;0.000000;0.000000;54;1;both;0.00;;;;;;Sweatshirt with a yoke round neckline Noir - STANDARD - STANDARD;;;sweatshirt-avec-coudiere;;;1;0000-00-00;2015-11-13;1;http://www.le66.fr/16397/sweatshirt-avec-coudiere.jpg,http://www.le66.fr/16398/sweatshirt-avec-coudiere.jpg,http://www.le66.fr/16399/sweatshirt-avec-coudiere.jpg,http://www.le66.fr/16400/sweatshirt-avec-coudiere.jpg;0;Couleur:NOIR:1:1,Collection:H15:2:1,Genre:Homme:3:1;;new;;;;2;1;;;
2808;1;SK8 HI;FEMME,HOMME,VANS,OUTLET,OUTLET,OUTLET,OUTLET FEMME,OUTLET HOMME,Chaussures & sneakers,Chaussures & Sneakers;79.17;;0.000000;;;;;;VANCSXJFP6F-ASSO;;;VANS;;;0.000000;0.000000;0.000000;0.000000;0.000000;5;1;both;0.00;;;;;;Sk8 hi Multicolor - VANS;;;sk8-hi;;;1;0000-00-00;2015-11-13;1;http://www.le66.fr/16359/sk8-hi.jpg,http://www.le66.fr/16358/sk8-hi.jpg,http://www.le66.fr/16355/sk8-hi.jpg,http://www.le66.fr/16356/sk8-hi.jpg,http://www.le66.fr/16360/sk8-hi.jpg,http://www.le66.fr/16751/sk8-hi.jpg;0;Couleur:MULTICOLOR:1:1,Collection:H15:2:1,Genre:Homme:3:1;;new;;;;2;1;;;
2815;1;COQUE IPHONE GOSSIP GIRL;FEMME,HOMME,Goodies,Goodies,MYECASE;20.83;;0.000000;;;;;;MECDVCQGSIPF-BLAN;;;MYECASE;;;0.000000;0.000000;0.000000;0.000000;0.000000;12;1;both;0.00;;;;;;Coque iphone gossip girl Blanc - DIVERS - MYECASE;;;coque-iphone-gossip-girl;;;1;0000-00-00;2015-11-18;1;http://www.le66.fr/21975/coque-iphone-gossip-girl.jpg;0;Couleur:BLANC:1:1,Collection:H15:2:1,Genre:Femme:3:1;;new;;;;2;1;;;
2816;1;COQUE IPHONE GOSSIP GIRL;FEMME,HOMME,Goodies,Goodies,MYECASE;20.83;;0.000000;;;;;;MECDVCQGSIPF-NOIR;;;MYECASE;;;0.000000;0.000000;0.000000;0.000000;0.000000;5;1;both;0.00;;;;;;Coque iphone gossip girl Noir - DIVERS - MYECASE;;;coque-iphone-gossip-girl;;;1;0000-00-00;2015-11-18;1;http://www.le66.fr/21954/coque-iphone-gossip-girl.jpg;0;Couleur:NOIR:1:1,Collection:H15:2:1,Genre:Femme:3:1;;new;;;;2;1;;;
2840;1;LUNETTES;HOMME,Goodies,L.G.R,Lunettes,French Touch ;256.67;;0.000000;;;;;;LGRDV0512D-MARI;;;L.G.R;;;0.000000;0.000000;0.000000;0.000000;0.000000;2;1;both;0.00;;;;;;Lunettes Bleu - FEMME - L.G.R;;;lunettes;;;1;0000-00-00;2015-11-20;1;http://www.le66.fr/16557/lunettes.jpg,http://www.le66.fr/16558/lunettes.jpg,http://www.le66.fr/16559/lunettes.jpg;0;Couleur:BLEU:1:1,Collection:H15:2:1,Genre:Femme:3:1;;new;;;;2;1;;;
2841;1;LUNETTES;HOMME,Goodies,L.G.R,Saint-Valentin Cadeaux pour lui,Lunettes;256.67;;0.000000;;;;;;LGRDV0579D-MARI;;;L.G.R;;;0.000000;0.000000;0.000000;0.000000;0.000000;2;1;both;0.00;;;;;;Lunettes Bleu - FEMME - L.G.R;;;lunettes;;;1;0000-00-00;2015-11-20;1;http://www.le66.fr/16560/lunettes.jpg,http://www.le66.fr/16561/lunettes.jpg,http://www.le66.fr/16562/lunettes.jpg;0;Couleur:BLEU:1:1,Collection:H15:2:1,Genre:Femme:3:1;;new;;;;2;1;;;
2850;1;VITRE PROTECTION IPHONE;FEMME,HOMME,Goodies,Goodies,MYECASE;20.83;;0.000000;;;;;;MECDVVIPROTF-ASSO;;;MYECASE;;;0.000000;0.000000;0.000000;0.000000;0.000000;14;1;both;0.00;;;;;;Vitre protection iphone Multicolor - MYECASE - MYECASE;;;vitre-protection-iphone;;;1;0000-00-00;2015-11-24;1;http://www.le66.fr/16620/vitre-protection-iphone.jpg;0;Couleur:MULTICOLOR:1:1,Collection:H15:2:1,Genre:Femme:3:1;;new;;;;2;1;;;
2852;1;BOUGIE ALCOVE ROYALE;FEMME,HOMME,Goodies,Goodies,MARQUES,ARTY FRAGRANCE,Bougies & Parfums;37.5;;0.000000;;;;;;ARFDVALCLESC-ASSO;;;ARTY FRAGRANCE;;;0.000000;0.000000;0.000000;0.000000;0.000000;3;1;both;0.00;;;;;;Bougie Multicolor - FEMME - ARTY FRAGRANCE;;;bougie-alcove-royale;;;1;0000-00-00;2015-11-25;1;http://www.le66.fr/21991/bougie-alcove-royale.jpg,http://www.le66.fr/21992/bougie-alcove-royale.jpg;0;Couleur:MULTICOLOR:1:1,Collection:E16:2:1,Genre:Femme:3:1;;new;;;;2;1;;;
2853;1;BOUGIE BAROCKO;Accueil,FEMME,HOMME,Goodies,Goodies,Tendance Denim ,MARQUES,ARTY FRAGRANCE,Bougies & Parfums;37.5;;0.000000;;;;;;ARFDVBARCKOC-ASSO;;;ARTY FRAGRANCE;;;0.000000;0.000000;0.000000;0.000000;0.000000;4;1;both;0.00;;;;;;Bougie Multicolor - FEMME - ARTY FRAGRANCE;;;bougie-barocko;;;1;0000-00-00;2015-11-25;1;http://www.le66.fr/21952/bougie-barocko.jpg,http://www.le66.fr/21953/bougie-barocko.jpg;0;Couleur:MULTICOLOR:1:1,Collection:E16:2:1,Genre:Femme:3:1;;new;;;;2;1;;;
2854;1;BOUGIE LA FLEUR DU ROY;FEMME,HOMME,Goodies,Goodies,MARQUES,ARTY FRAGRANCE,Bougies & Parfums;37.5;;0.000000;;;;;;ARFDVFLEROYC-ASSO;;;ARTY FRAGRANCE;;;0.000000;0.000000;0.000000;0.000000;0.000000;3;1;both;0.00;;;;;;Bougie Multicolor - FEMME - ARTY FRAGRANCE;;;bougie-la-fleur-du-roy;;;1;0000-00-00;2015-11-25;1;http://www.le66.fr/16921/bougie-la-fleur-du-roy.jpg,http://www.le66.fr/16922/bougie-la-fleur-du-roy.jpg;0;Couleur:MULTICOLOR:1:1,Collection:E16:2:1,Genre:Femme:3:1;;new;;;;2;1;;;
2856;1;BOUGIE ARISTOCRATE;Accueil,FEMME,HOMME,Goodies,Goodies,MARQUES,ARTY FRAGRANCE,Saint-Valentin Cadeaux pour lui,Bougies & Parfums;37.5;;0.000000;;;;;;ARFDVLARTESC-ASSO;;;ARTY FRAGRANCE;;;0.000000;0.000000;0.000000;0.000000;0.000000;3;1;both;0.00;;;;;;Bougie Multicolor - FEMME - ARTY FRAGRANCE;;;bougie-aristocrate;;;1;0000-00-00;2015-11-25;1;http://www.le66.fr/16925/bougie-aristocrate.jpg,http://www.le66.fr/16926/bougie-aristocrate.jpg;0;Couleur:MULTICOLOR:1:1,Collection:E16:2:1,Genre:Femme:3:1;;new;;;;2;1;;;
